,ID,Count
4779,,420.86337837938015
4780,,354.2419774328497
4781,,317.1050025741014
4782,,340.9739856933477
4783,,395.43976188459663
4784,,455.37355891394395
4785,,588.4421346528501
4786,,835.2267810075898
4787,,925.9584012868117
4788,,935.7686739669289
4789,,827.6144382721988
4790,,884.9214409773622
4791,,873.7441630877208
4792,,851.4432153558707
4793,,871.2781929058333
4794,,892.7214118787659
4795,,947.2676001411638
4796,,910.2914494247117
4797,,849.6607477787447
4798,,852.7432105061039
4799,,832.5865846715478
4800,,747.9515114850236
4801,,596.904436980549
4802,,505.16500471815147
4803,,417.39979590496534
4804,,351.32666959717375
4805,,314.4953211765557
4806,,338.1678695479456
4807,,392.1854083358885
4808,,451.6259677501805
4809,,583.5994280418852
4810,,828.3531089575308
4811,,918.338034546698
4812,,928.0675715527943
4813,,820.8034135757514
4814,,877.6387964146409
4815,,866.5535042519577
4816,,844.4360867954772
4817,,864.107828283212
4818,,885.3745758375201
4819,,939.471864928792
4820,,902.8000171148304
4821,,842.668288405024
4822,,845.7253833659561
4823,,825.7346406649069
4824,,763.3314869184125
4825,,609.1784620154265
4826,,515.5526103892023
4827,,425.98270336399844
4828,,358.5509287430248
4829,,320.9622247650084
4830,,345.12154695369406
4831,,400.2498374505027
4832,,460.9126610483694
4833,,595.5998648728811
4834,,845.3863661544354
4835,,937.2216335420824
4836,,947.1512370469213
4837,,837.6814279157085
4838,,895.6855052199301
4839,,884.3722684398269
4840,,861.8000550080628
4841,,881.8763025315066
4842,,903.5803539082028
4843,,958.7900345976744
4844,,921.3641110049824
4845,,859.9959057373737
4846,,863.1158631227739
4847,,842.7140548286801
4848,,747.2616696519749
4849,,596.353907107103
4850,,504.6990868778962
4851,,417.0148246389143
4852,,351.0026381191537
4853,,314.2052595542255
4854,,337.8559745394791
4855,,391.8236925069517
4856,,451.2094294042299
4857,,583.0611694876545
4858,,827.5891120696039
4859,,917.4910438215211
4860,,927.2116071955837
4861,,820.0463798339925
4862,,876.8293429316589
4863,,865.7542748251449
4864,,843.6572564447624
4865,,863.3108545234677
4866,,884.5579875815276
4867,,938.6053822979683
4868,,901.9673572309748
4869,,841.8910885093101
4870,,844.9453638864063
4871,,824.9730588118306
4872,,734.5726505496499
4873,,586.2274060080268
4874,,496.1289479099731
4875,,409.933624985973
4876,,345.0423709718574
4877,,308.8698373019488
4878,,332.1189468169643
4879,,385.1702556709905
4880,,443.54758175248844
4881,,573.1603882514129
4882,,813.5360775324273
4883,,901.9114124098287
4884,,911.4669139061743
4885,,806.1214260981048
4886,,861.9401752762099
4887,,851.0531694729966
4888,,829.3313737217418
4889,,848.6512401351172
4890,,869.5375822036315
4891,,922.667214840415
4892,,886.6513287360194
4893,,827.5951965372954
4894,,830.5976082096444
4895,,810.9644466652418
4896,,619.4156222220572
4897,,494.32607269597946
4898,,418.3521136297185
4899,,345.6694054705586
4900,,290.95098319898756
4901,,260.4491227856855
4902,,280.05353036276654
4903,,324.78812463186
4904,,374.01379037285113
4905,,483.3075370504672
4906,,686.0001598041804
4907,,760.5211251589454
4908,,768.5786357408788
4909,,679.7478838335
4910,,726.816074063482
4911,,717.6357956135744
4912,,699.319268826229
4913,,715.6104104399734
4914,,733.2224554278055
4915,,778.0230948656038
4916,,747.6533247897096
4917,,697.8552675866144
4918,,700.3869990536155
4919,,683.8316767650538
4920,,613.8118455489259
4921,,489.85396573626633
4922,,414.56733369939735
4923,,342.5421770289475
4924,,288.3187855691858
4925,,258.09287172187123
4926,,277.5199206435846
4927,,321.84980656039625
4928,,370.63013377988034
4929,,478.9351134226031
4930,,679.7940010387871
4931,,753.6407844189093
4932,,761.625399697233
4933,,673.598288637028
4934,,720.2406587601307
4935,,711.1434331561392
4936,,692.9926137256336
4937,,709.1363713921888
4938,,726.5890823830595
4939,,770.9844159660872
4940,,740.8893974512034
4941,,691.5418571245166
4942,,694.0506843294543
4943,,677.6451359980364
4944,,762.7995012149821
4945,,608.753909592025
4946,,515.1933082736819
4947,,425.685824862349
4948,,358.3010452110184
4949,,320.7385377851807
4950,,344.8810227095465
4951,,399.970892857003
4952,,460.5914389444606
4953,,595.184775729426
4954,,844.7971942568047
4955,,936.5684592416185
4956,,946.4911425457374
4957,,837.0976257913139
4958,,895.0612785350461
4959,,883.7559262459272
4960,,861.1994439808268
4961,,881.2616998416129
4962,,902.9506250965169
4963,,958.1218287136796
4964,,920.7219882272531
4965,,859.3965520690117
4966,,862.5143350744042
4967,,842.126745334795
4968,,756.5930014219596
4969,,603.8007980497827
4970,,511.0014503135308
4971,,422.22224238793376
4972,,355.38573737534205
4973,,318.12885638763476
4974,,342.0749065641441
4975,,396.7165393082945
4976,,456.8438477806967
4977,,590.3420691184606
4978,,837.9235222067449
4979,,928.9480925015039
4980,,938.7900401316022
4981,,830.2866010948657
4982,,887.7786339723241
4983,,876.565267410163
4984,,854.1923154204321
4985,,874.0913352189906
4986,,895.6037890552701
4987,,950.326093501307
4988,,913.230555917371
4989,,852.4040926952903
4990,,855.4965079342555
4991,,835.2748013281534
4992,,771.9729768553489
4993,,616.0748230846606
4994,,521.389055984582
4995,,430.8051498469672
4996,,362.60999652119347
4997,,324.5957599760877
4998,,349.02858396989285
4999,,404.7809684229089
5000,,466.1305410788859
5001,,602.3425059494568
5002,,854.9567794036504
5003,,947.831691496889
5004,,957.8737056257298
5005,,847.1646154348234
5006,,905.8253427776139
5007,,894.3840315980331
5008,,871.5562836330184
5009,,891.859809467286
5010,,913.8095671259537
5011,,969.6442631701902
5012,,931.7946498075237
5013,,869.7317100276406
5014,,872.8869876910742
5015,,852.2542154919273
5016,,755.9031595889109
5017,,603.2502681763367
5018,,510.53553247327545
5019,,421.8372711218827
5020,,355.06170589732204
5021,,317.83879476530456
5022,,341.7630115556776
5023,,396.3548234793576
5024,,456.4273094347462
5025,,589.8038105642298
5026,,837.1595253188179
5027,,928.1011017763269
5028,,937.9340757743917
5029,,829.5295673531068
5030,,886.9691804893419
5031,,875.7660379833503
5032,,853.4134850697176
5033,,873.2943614592464
5034,,894.7872007992778
5035,,949.4596108704833
5036,,912.3978960335152
5037,,851.6268927995764
5038,,854.7164884547059
5039,,834.513219475077
5040,,743.2141404865863
5041,,593.123767077261
5042,,501.9653935053528
5043,,414.7560714689417
5044,,349.1014387500261
5045,,312.5033725130281
5046,,336.0259838331631
5047,,389.70138664339686
5048,,448.765461783005
5049,,579.9030293279886
5050,,823.1064907816419
5051,,912.5214703646354
5052,,922.1893824849828
5053,,815.6046136172197
5054,,872.0800128338935
5055,,861.0649326312027
5056,,839.0876023466976
5057,,858.6347470708967
5058,,879.7667954213822
5059,,933.5214434129308
5060,,897.0818675385606
5061,,837.3310008275623
5062,,840.3687327779446
5063,,820.5046073284889
5064,,628.0571121589932
5065,,501.22243376521317
5066,,424.18855922509783
5067,,350.4918519535271
5068,,295.01005097715597
5069,,264.08265799676457
5070,,283.9605673789651
5071,,329.31925560426606
5072,,379.2316704033674
5073,,490.0501781270426
5074,,695.5705730533947
5075,,771.1311831137514
5076,,779.3011043196868
5077,,689.2310713526144
5078,,736.9559116211651
5079,,727.6475587717798
5080,,709.0754974511842
5081,,725.5939173757523
5082,,743.4516686455557
5083,,788.8773234381189
5084,,758.0838635922503
5085,,707.5910718768807
5086,,710.1581236219151
5087,,693.3718374283004
5088,,622.4533354858625
5089,,496.75032680550044
5090,,420.4037792947771
5091,,347.3646235119162
5092,,292.3778533473544
5093,,261.7264069329505
5094,,281.4269576597834
5095,,326.38093753280253
5096,,375.8480138103969
5097,,485.67775449917883
5098,,689.3644142880019
5099,,764.2508423737158
5100,,772.3478682760415
5101,,683.081476156143
5102,,730.3804963178144
5103,,721.1551963143452
5104,,702.7488423505894
5105,,719.1198783279682
5106,,736.8182956008103
5107,,781.8386445386029
5108,,751.3199362537447
5109,,701.2776614147834
5110,,703.8218088977546
5111,,687.1852966612835
